'id','date','rate','from_currency','to_currency'
3575,2023-09-01,0.5275896482,CNY,AED
3576,2023-09-01,2.316651862,NZD,AED
3577,2023-09-01,0.04434038502,INR,AED
3578,2023-09-01,1.0,AED,AED
3579,2023-09-01,9.767383217,BHD,AED
3580,2023-09-01,0.9793006944,SAR,AED
3581,2023-09-01,0.05015849018,RUB,AED
3582,2023-09-01,0.8349439761,PLN,AED
3583,2023-09-01,0.1060859072,THB,AED
3584,2023-09-01,0.8304950537,MYR,AED
3585,2023-09-01,0.119429116,TWD,AED
3586,2023-09-01,0.1617184077,CZK,AED
3587,2023-09-01,0.7904410725,RON,AED
3588,2023-09-01,0.002897487742,KRW,AED
3589,2023-09-01,0.01004786162,LKR,AED
3590,2023-09-01,0.0001553934553,VND,AED
3591,2023-09-01,0.40053,EUR,BHD
3592,2023-09-01,0.4523258309,GBP,BHD
3593,2023-09-01,0.3761198235,USD,BHD
3594,2023-09-01,0.002815874578,JPY,BHD
3595,2023-09-01,0.05386001479,DKK,BHD
3596,2023-09-01,0.2525569077,AUD,BHD
3597,2023-09-01,0.2767046632,CAD,BHD
3598,2023-09-01,0.4070426829,CHF,BHD
3599,2023-09-01,0.03589621796,SEK,BHD
3600,2023-09-01,0.03796492891,NOK,BHD
3601,2023-09-01,0.02201113389,ZAR,BHD
3602,2023-09-01,0.07236183628,BRL,BHD
3603,2023-09-01,0.01939518667,MXN,BHD
3604,2023-09-01,0.04826011519,HKD,BHD
3605,2023-09-01,0.2789206128,SGD,BHD
3606,2023-09-01,0.05401545495,CNY,BHD
3607,2023-09-01,0.237182448,NZD,BHD
3608,2023-09-01,0.004539638103,INR,BHD
3609,2023-09-01,0.1023815671,AED,BHD
3610,2023-09-01,1.0,BHD,BHD
3611,2023-09-01,0.1002623397,SAR,BHD
3612,2023-09-01,0.005135304826,RUB,BHD
3613,2023-09-01,0.08548287269,PLN,BHD
3614,2023-09-01,0.01086124142,THB,BHD
3615,2023-09-01,0.08502738505,MYR,BHD
3616,2023-09-01,0.01222734006,TWD,BHD
3617,2023-09-01,0.016556984,CZK,BHD
3618,2023-09-01,0.08092659568,RON,BHD
3619,2023-09-01,0.0002966493356,KRW,BHD
3620,2023-09-01,0.001028715819,LKR,BHD
3621,2023-09-01,0.00001590942547,VND,BHD
3622,2023-09-01,3.99482,EUR,SAR
3623,2023-09-01,4.511423054,GBP,SAR
3624,2023-09-01,3.751356935,USD,SAR
3625,2023-09-01,0.02808506749,JPY,SAR
3626,2023-09-01,0.5371908828,DKK,SAR
3627,2023-09-01,2.518960842,AUD,SAR
3628,2023-09-01,2.759806563,CAD,SAR
3629,2023-09-01,4.059776423,CHF,SAR
3630,2023-09-01,0.3580229432,SEK,SAR
3631,2023-09-01,0.3786559242,NOK,SAR
3632,2023-09-01,0.2195354103,ZAR,SAR
3633,2023-09-01,0.7217249914,BRL,SAR
3634,2023-09-01,0.1934443853,MXN,SAR
3635,2023-09-01,0.48133841,HKD,SAR
3636,2023-09-01,2.781908078,SGD,SAR
3637,2023-09-01,0.5387412172,CNY,SAR
3638,2023-09-01,2.365618523,NZD,SAR
3639,2023-09-01,0.0452775999,INR,SAR
3640,2023-09-01,1.021136823,AED,SAR
3641,2023-09-01,9.973834669,BHD,SAR
3642,2023-09-01,1.0,SAR,SAR
3643,2023-09-01,0.05121868131,RUB,SAR
3644,2023-09-01,0.8525920393,PLN,SAR
3645,2023-09-01,0.1083282263,THB,SAR
3646,2023-09-01,0.8480490808,MYR,SAR
3647,2023-09-01,0.1219534682,TWD,SAR
3648,2023-09-01,0.1651366211,CZK,SAR
3649,2023-09-01,0.8071484856,RON,SAR
3650,2023-09-01,0.002958731428,KRW,SAR
3651,2023-09-01,0.0102602415,LKR,SAR
3652,2023-09-01,0.0001586779793,VND,SAR
3653,2023-09-01,77.99537,EUR,RUB
3654,2023-09-01,88.08159324,GBP,RUB
3655,2023-09-01,73.24196638,USD,RUB
3656,2023-09-01,0.5483364033,JPY,RUB
3657,2023-09-01,10.48818261,DKK,RUB
3658,2023-09-01,49.18050949,AUD,RUB
3659,2023-09-01,53.88281174,CAD,RUB
3660,2023-09-01,79.2635874,CHF,RUB
3661,2023-09-01,6.990085141,SEK,RUB
3662,2023-09-01,7.392926066,NOK,RUB
3663,2023-09-01,4.286237065,ZAR,RUB
3664,2023-09-01,14.09104985,BRL,RUB
3665,2023-09-01,3.776832599,MXN,RUB
3666,2023-09-01,9.397711883,HKD,RUB
3667,2023-09-01,54.31432451,SGD,RUB
3668,2023-09-01,10.51845154,CNY,RUB
3669,2023-09-01,46.18663469,NZD,RUB
3670,2023-09-01,0.8840055764,INR,RUB
3671,2023-09-01,19.93680425,AED,RUB
3672,2023-09-01,194.7304072,BHD,RUB
3673,2023-09-01,19.52412624,SAR,RUB
3674,2023-09-01,1.0,RUB,RUB
3675,2023-09-01,16.64611461,PLN,RUB
3676,2023-09-01,2.115013965,THB,RUB
3677,2023-09-01,16.55741731,MYR,RUB
3678,2023-09-01,2.381034908,TWD,RUB
3679,2023-09-01,3.224148237,CZK,RUB
3680,2023-09-01,15.75886893,RON,RUB
3681,2023-09-01,0.05776664593,KRW,RUB
3682,2023-09-01,0.2003222503,LKR,RUB
3683,2023-09-01,0.0030980489,VND,RUB
3684,2023-09-01,4.6855,EUR,PLN
3685,2023-09-01,5.291420569,GBP,PLN
3686,2023-09-01,4.399943657,USD,PLN
3687,2023-09-01,0.03294080427,JPY,PLN
3688,2023-09-01,0.6300679083,DKK,PLN
3689,2023-09-01,2.9544738,AUD,PLN
3690,2023-09-01,3.236960276,CAD,PLN
3691,2023-09-01,4.761686992,CHF,PLN
3692,2023-09-01,0.4199229253,SEK,PLN
3693,2023-09-01,0.4441232227,NOK,PLN
3694,2023-09-01,0.257491743,ZAR,PLN
3695,2023-09-01,0.8465068382,BRL,PLN
3696,2023-09-01,0.226889739,MXN,PLN
3697,2023-09-01,0.5645588838,HKD,PLN
3698,2023-09-01,3.262883008,SGD,PLN
3699,2023-09-01,0.6318862861,CNY,PLN
3700,2023-09-01,2.77461953,NZD,PLN
3701,2023-09-01,0.05310582062,INR,PLN
3702,2023-09-01,1.197685148,AED,PLN
3703,2023-09-01,11.69824982,BHD,PLN
3704,2023-09-01,1.172893898,SAR,PLN
3705,2023-09-01,0.06007407876,RUB,PLN
3706,2023-09-01,1.0,PLN,PLN
3707,2023-09-01,0.1270575155,THB,PLN
3708,2023-09-01,0.9946715917,MYR,PLN
3709,2023-09-01,0.1430384786,TWD,PLN
3710,2023-09-01,0.1936877351,CZK,PLN
3711,2023-09-01,0.9466995333,RON,PLN
3712,2023-09-01,0.003470278037,KRW,PLN
3713,2023-09-01,0.01203417464,LKR,PLN
3714,2023-09-01,0.0001861124336,VND,PLN
3715,2023-09-01,36.877,EUR,THB
3716,2023-09-01,41.64586839,GBP,THB
3717,2023-09-01,34.62954268,USD,THB
3718,2023-09-01,0.2592589989,JPY,THB
3719,2023-09-01,4.958918846,DKK,THB
3720,2023-09-01,23.25304244,AUD,THB
3721,2023-09-01,25.47633851,CAD,THB
3722,2023-09-01,37.47662602,CHF,THB
3723,2023-09-01,3.304982972,SEK,THB
3724,2023-09-01,3.495450237,NOK,THB
3725,2023-09-01,2.026576247,ZAR,THB
3726,2023-09-01,6.662390923,BRL,THB
3727,2023-09-01,1.785724662,MXN,THB
3728,2023-09-01,4.443333253,HKD,THB
3729,2023-09-01,25.68036212,SGD,THB
3730,2023-09-01,4.9732303,CNY,THB
3731,2023-09-01,21.83750814,NZD,THB
3732,2023-09-01,0.4179667798,INR,THB
3733,2023-09-01,9.426322745,AED,THB
3734,2023-09-01,92.07050658,BHD,THB
3735,2023-09-01,9.23120441,SAR,THB
3736,2023-09-01,0.4728101168,RUB,THB
3737,2023-09-01,7.870451393,PLN,THB
3738,2023-09-01,1.0,THB,THB
3739,2023-09-01,7.828514414,MYR,THB
3740,2023-09-01,1.125777393,TWD,THB
3741,2023-09-01,1.524409905,CZK,THB
3742,2023-09-01,7.45095266,RON,THB
3743,2023-09-01,0.02731265461,KRW,THB
3744,2023-09-01,0.09471438657,LKR,THB
3745,2023-09-01,0.001464788862,VND,THB
3746,2023-09-01,4.7106,EUR,MYR
3747,2023-09-01,5.319766457,GBP,MYR
3748,2023-09-01,4.423513945,USD,MYR
3749,2023-09-01,0.03311726659,JPY,MYR
3750,2023-09-01,0.633443152,DKK,MYR
3751,2023-09-01,2.970300776,AUD,MYR
3752,2023-09-01,3.254300518,CAD,MYR
3753,2023-09-01,4.787195122,CHF,MYR
3754,2023-09-01,0.4221724323,SEK,MYR
3755,2023-09-01,0.4465023697,NOK,MYR
3756,2023-09-01,0.258871114,ZAR,MYR
3757,2023-09-01,0.8510415349,BRL,MYR
3758,2023-09-01,0.2281051765,MXN,MYR
3759,2023-09-01,0.5675831988,HKD,MYR
3760,2023-09-01,3.280362117,SGD,MYR
3761,2023-09-01,0.6352712708,CNY,MYR
3762,2023-09-01,2.789483034,NZD,MYR
3763,2023-09-01,0.05339030596,INR,MYR
3764,2023-09-01,1.204101091,AED,MYR
3765,2023-09-01,11.76091679,BHD,MYR
3766,2023-09-01,1.179177034,SAR,MYR
3767,2023-09-01,0.06039589273,RUB,MYR
3768,2023-09-01,1.005356952,PLN,MYR
3769,2023-09-01,0.1277381566,THB,MYR
3770,2023-09-01,1.0,MYR,MYR
3771,2023-09-01,0.1438047289,TWD,MYR
3772,2023-09-01,0.1947253111,CZK,MYR
3773,2023-09-01,0.9517709575,RON,MYR
3774,2023-09-01,0.003488868151,KRW,MYR
3775,2023-09-01,0.01209864114,LKR,MYR
3776,2023-09-01,0.000187109429,VND,MYR
3777,2023-09-01,32.75692,EUR,TWD
3778,2023-09-01,36.99298693,GBP,TWD
3779,2023-09-01,30.76055968,USD,TWD
3780,2023-09-01,0.2302933071,JPY,TWD
3781,2023-09-01,4.404884018,DKK,TWD
3782,2023-09-01,20.65509805,AUD,TWD
3783,2023-09-01,22.62999655,CAD,TWD
3784,2023-09-01,33.28955285,CHF,TWD
3785,2023-09-01,2.935734003,SEK,TWD
3786,2023-09-01,3.104921327,NOK,TWD
3787,2023-09-01,1.800157171,ZAR,TWD
3788,2023-09-01,5.918035808,BRL,TWD
3789,2023-09-01,1.586214711,MXN,TWD
3790,2023-09-01,3.946902186,HKD,TWD
3791,2023-09-01,22.81122563,SGD,TWD
3792,2023-09-01,4.417596526,CNY,TWD
3793,2023-09-01,19.39771422,NZD,TWD
3794,2023-09-01,0.3712694734,INR,TWD
3795,2023-09-01,8.373167558,AED,TWD
3796,2023-09-01,81.78393628,BHD,TWD
3797,2023-09-01,8.199848804,SAR,TWD
3798,2023-09-01,0.4199854427,RUB,TWD
3799,2023-09-01,6.991125814,PLN,TWD
3800,2023-09-01,0.8882750766,THB,TWD
3801,2023-09-01,6.953874241,MYR,TWD
3802,2023-09-01,1.0,TWD,TWD
3803,2023-09-01,1.354095325,CZK,TWD
3804,2023-09-01,6.618495545,RON,TWD
3805,2023-09-01,0.02426115037,KRW,TWD
3806,2023-09-01,0.08413242898,LKR,TWD
3807,2023-09-01,0.001301135439,VND,TWD
3808,2023-09-01,24.191,EUR,CZK
3809,2023-09-01,27.31933732,GBP,CZK
3810,2023-09-01,22.71668701,USD,CZK
3811,2023-09-01,0.1700717098,JPY,CZK
3812,2023-09-01,3.253008808,DKK,CZK
3813,2023-09-01,15.2537991,AUD,CZK
3814,2023-09-01,16.71226252,CAD,CZK
3815,2023-09-01,24.58434959,CHF,CZK
3816,2023-09-01,2.168040868,SEK,CZK
3817,2023-09-01,2.292985782,NOK,CZK
3818,2023-09-01,1.329416872,ZAR,CZK
3819,2023-09-01,4.370472078,BRL,CZK
3820,2023-09-01,1.17142027,MXN,CZK
3821,2023-09-01,2.914789021,HKD,CZK
3822,2023-09-01,16.84610028,SGD,CZK
3823,2023-09-01,3.262397001,CNY,CZK
3824,2023-09-01,14.32522058,NZD,CZK
3825,2023-09-01,0.2741826713,INR,CZK
3826,2023-09-01,6.183587969,AED,CZK
3827,2023-09-01,60.39747335,BHD,CZK
3828,2023-09-01,6.055591992,SAR,CZK
3829,2023-09-01,0.3101594364,RUB,CZK
3830,2023-09-01,5.162949525,PLN,CZK
3831,2023-09-01,0.6559915394,THB,CZK
3832,2023-09-01,5.135439222,MYR,CZK
3833,2023-09-01,0.7385004451,TWD,CZK
3834,2023-09-01,1.0,CZK,CZK
3835,2023-09-01,4.887761906,RON,CZK
3836,2023-09-01,0.01791687034,KRW,CZK
3837,2023-09-01,0.06213183625,LKR,CZK
3838,2023-09-01,0.0009608891007,VND,CZK
3839,2023-09-01,4.9493,EUR,RON
3840,2023-09-01,5.589334719,GBP,RON
3841,2023-09-01,4.647666448,USD,RON
3842,2023-09-01,0.0347954162,JPY,RON
3843,2023-09-01,0.6655415854,DKK,RON
3844,2023-09-01,3.120814679,AUD,RON
3845,2023-09-01,3.419205527,CAD,RON
3846,2023-09-01,5.029776423,CHF,RON
3847,2023-09-01,0.443565155,SEK,RON
3848,2023-09-01,0.4691279621,NOK,RON
3849,2023-09-01,0.2719888771,ZAR,RON
3850,2023-09-01,0.8941663204,BRL,RON
3851,2023-09-01,0.2396639388,MXN,RON
3852,2023-09-01,0.596344314,HKD,RON
3853,2023-09-01,3.446587744,SGD,RON
3854,2023-09-01,0.6674623404,CNY,RON
3855,2023-09-01,2.93083437,NZD,RON
3856,2023-09-01,0.05609575029,INR,RON
3857,2023-09-01,1.265116446,AED,RON
3858,2023-09-01,12.35687714,BHD,RON
3859,2023-09-01,1.238929414,SAR,RON
3860,2023-09-01,0.06345633081,RUB,RON
3861,2023-09-01,1.056301355,PLN,RON
3862,2023-09-01,0.1342110258,THB,RON
3863,2023-09-01,1.05067295,MYR,RON
3864,2023-09-01,0.1510917388,TWD,RON
3865,2023-09-01,0.1510917388,CZK,RON
3866,2023-09-01,1.0,RON,RON
3867,2023-09-01,0.003665659394,KRW,RON
3868,2023-09-01,0.01271171498,LKR,RON
3869,2023-09-01,0.0001965908158,VND,RON
3870,2023-09-01,1350.18,EUR,KRW
3871,2023-09-01,1524.782889,GBP,KRW
3872,2023-09-01,1267.893699,USD,KRW
3873,2023-09-01,9.492266592,JPY,KRW
3874,2023-09-01,181.5612183,DKK,KRW
3875,2023-09-01,851.3651554,AUD,KRW
3876,2023-09-01,932.7668394,CAD,KRW
3877,2023-09-01,1372.134146,CHF,KRW
3878,2023-09-01,121.0055566,SEK,KRW
3879,2023-09-01,127.9791469,NOK,KRW
3880,2023-09-01,74.19916798,ZAR,KRW
3881,2023-09-01,243.9305523,BRL,KRW
3882,2023-09-01,65.38085323,MXN,KRW
3883,2023-09-01,162.6840494,HKD,KRW
3884,2023-09-01,940.2367688,SGD,KRW
3885,2023-09-01,182.0852045,CNY,KRW
3886,2023-09-01,799.5381062,NZD,KRW
3887,2023-09-01,15.3030449,INR,KRW
3888,2023-09-01,345.1265679,AED,KRW
3889,2023-09-01,3370.983447,BHD,KRW
3890,2023-09-01,337.9826876,SAR,KRW
3891,2023-09-01,17.31102756,RUB,KRW
3892,2023-09-01,288.1613488,PLN,KRW
3893,2023-09-01,36.61306505,THB,KRW
3894,2023-09-01,286.6259075,MYR,KRW
3895,2023-09-01,41.21816093,TWD,KRW
3896,2023-09-01,41.21816093,CZK,KRW
3897,2023-09-01,272.8022145,RON,KRW
3898,2023-09-01,1.0,KRW,KRW
3899,2023-09-01,3.467783997,LKR,KRW
3900,2023-09-01,0.0536304099,VND,KRW
3901,2023-09-01,389.34951,EUR,LKR
3902,2023-09-01,439.6994997,GBP,LKR
3903,2023-09-01,365.620725,USD,LKR
3904,2023-09-01,2.737271583,JPY,LKR
3905,2023-09-01,52.35655349,DKK,LKR
3906,2023-09-01,245.506974,AUD,LKR
3907,2023-09-01,268.9806632,CAD,LKR
3908,2023-09-01,395.6803963,CHF,LKR
3909,2023-09-01,34.89420237,SEK,LKR
3910,2023-09-01,36.90516682,NOK,LKR
3911,2023-09-01,21.39670984,ZAR,LKR
3912,2023-09-01,70.34191072,BRL,LKR
3913,2023-09-01,18.8537848,MXN,LKR
3914,2023-09-01,46.91297082,HKD,LKR
3915,2023-09-01,271.1347563,SGD,LKR
3916,2023-09-01,52.50765465,CNY,LKR
3917,2023-09-01,230.5616806,NZD,LKR
3918,2023-09-01,4.412917562,INR,LKR
3919,2023-09-01,99.52366358,AED,LKR
3920,2023-09-01,972.0857614,BHD,LKR
3921,2023-09-01,97.46359285,SAR,LKR
3922,2023-09-01,4.991956702,RUB,LKR
3923,2023-09-01,83.09668338,PLN,LKR
3924,2023-09-01,10.55805814,THB,LKR
3925,2023-09-01,82.65391033,MYR,LKR
3926,2023-09-01,11.88602317,TWD,LKR
3927,2023-09-01,11.88602317,CZK,LKR
3928,2023-09-01,78.66759138,RON,LKR
3929,2023-09-01,0.2883685953,KRW,LKR
3930,2023-09-01,1.0,LKR,LKR
3931,2023-09-01,0.01546532597,VND,LKR
3932,2023-09-01,25175.642,EUR,VND
3933,2023-09-01,28431.31148,GBP,VND
3934,2023-09-01,23641.32031,USD,VND
3935,2023-09-01,176.9941085,JPY,VND
3936,2023-09-01,3385.415451,DKK,VND
3937,2023-09-01,15874.6718,AUD,VND
3938,2023-09-01,17392.49879,CAD,VND
3939,2023-09-01,25585.00203,CHF,VND
3940,2023-09-01,2256.286252,SEK,VND
3941,2023-09-01,2386.316777,NOK,VND
3942,2023-09-01,1383.527892,ZAR,VND
3943,2023-09-01,4548.362631,BRL,VND
3944,2023-09-01,1219.100383,MXN,VND
3945,2023-09-01,3033.429164,HKD,VND
3946,2023-09-01,17531.78412,SGD,VND
3947,2023-09-01,3395.18577,CNY,VND
3948,2023-09-01,14908.29751,NZD,VND
3949,2023-09-01,285.3426802,INR,VND
3950,2023-09-01,6435.277458,AED,VND
3951,2023-09-01,62855.82104,BHD,VND
3952,2023-09-01,6302.071683,SAR,VND
3953,2023-09-01,322.7838011,RUB,VND
3954,2023-09-01,5373.096148,PLN,VND
3955,2023-09-01,682.6922472,THB,VND
3956,2023-09-01,5344.466098,MYR,VND
3957,2023-09-01,768.5594983,TWD,VND
3958,2023-09-01,768.5594983,CZK,VND
3959,2023-09-01,5086.707615,RON,VND
3960,2023-09-01,18.64613755,KRW,VND
3961,2023-09-01,64.66077741,LKR,VND
3962,2023-09-01,1.0,VND,VND
4002,2023-08-01,1.0,EUR,EUR
4003,2023-08-01,1.129318231,GBP,EUR
4004,2023-08-01,0.9390553104,USD,EUR
4005,2023-08-01,0.007030371204,JPY,EUR
4006,2023-08-01,0.1344718618,DKK,EUR
4007,2023-08-01,0.6305567816,AUD,EUR
4008,2023-08-01,0.6908462867,CAD,EUR
4009,2023-08-01,1.016260163,CHF,EUR
4010,2023-08-01,0.08962179602,SEK,EUR
4011,2023-08-01,0.09478672986,NOK,EUR
4012,2023-08-01,0.05495501932,ZAR,EUR
4013,2023-08-01,0.1806652093,BRL,EUR
4014,2023-08-01,0.04842380514,MXN,EUR
4015,2023-08-01,0.1204906379,HKD,EUR
4016,2023-08-01,0.6963788301,SGD,EUR
4017,2023-08-01,0.1348599479,CNY,EUR
4018,2023-08-01,0.5921714929,NZD,EUR
4019,2023-08-01,0.0113340776,INR,EUR
4020,2023-08-01,0.2556152275,AED,EUR
4021,2023-08-01,2.496691883,BHD,EUR
4022,2023-08-01,0.2503241698,SAR,EUR
4023,2023-08-01,0.01282127388,RUB,EUR
4024,2023-08-01,0.2134243944,PLN,EUR
4025,2023-08-01,0.02711717331,THB,EUR
4026,2023-08-01,0.2122871821,MYR,EUR
4027,2023-08-01,0.03052790067,TWD,EUR
4028,2023-08-01,0.04133768757,CZK,EUR
4029,2023-08-01,0.2020487746,RON,EUR
4030,2023-08-01,0.0007406419885,KRW,EUR
4031,2023-08-01,0.002568386435,LKR,EUR
4032,2023-08-01,0.00003972093343,VND,EUR
4033,2023-08-01,0.88549,EUR,GBP
4034,2023-08-01,1.0,GBP,GBP
4035,2023-08-01,0.8315240868,USD,GBP
4036,2023-08-01,0.006225323397,JPY,GBP
4037,2023-08-01,0.1190734889,DKK,GBP
4038,2023-08-01,0.5583517246,AUD,GBP
4039,2023-08-01,0.6117374784,CAD,GBP
4040,2023-08-01,0.8998882114,CHF,GBP
4041,2023-08-01,0.07935920416,SEK,GBP
4042,2023-08-01,0.08393270142,NOK,GBP
4043,2023-08-01,0.04866212005,ZAR,GBP
4044,2023-08-01,0.1599772362,BRL,GBP
4045,2023-08-01,0.04287879522,MXN,GBP
4046,2023-08-01,0.1066932549,HKD,GBP
4047,2023-08-01,0.6166364903,SGD,GBP
4048,2023-08-01,0.1194171353,CNY,GBP
4049,2023-08-01,0.5243619352,NZD,GBP
4050,2023-08-01,0.01003621238,INR,GBP
4051,2023-08-01,0.2263447278,AED,GBP
4052,2023-08-01,2.210795696,BHD,GBP
4053,2023-08-01,0.2216595491,SAR,GBP
4054,2023-08-01,0.01135310981,RUB,GBP
4055,2023-08-01,0.188985167,PLN,GBP
4056,2023-08-01,0.02401198579,THB,GBP
4057,2023-08-01,0.1879781769,MYR,GBP
4058,2023-08-01,0.02703215076,TWD,GBP
4059,2023-08-01,0.03660410897,CZK,GBP
4060,2023-08-01,0.1789121694,RON,GBP
4061,2023-08-01,0.0006558310744,KRW,GBP
4062,2023-08-01,0.002274280504,LKR,GBP
4063,2023-08-01,0.00003517248935,VND,GBP
4064,2023-08-01,1.0649,EUR,USD
4065,2023-08-01,1.202610984,GBP,USD
4066,2023-08-01,1.0,USD,USD
4067,2023-08-01,0.007486642295,JPY,USD
4068,2023-08-01,0.1431990856,DKK,USD
4069,2023-08-01,0.6714799168,AUD,USD
4070,2023-08-01,0.7356822107,CAD,USD
4071,2023-08-01,1.082215447,CHF,USD
4072,2023-08-01,0.09543825058,SEK,USD
4073,2023-08-01,0.1009383886,NOK,USD
4074,2023-08-01,0.05852160007,ZAR,USD
4075,2023-08-01,0.1923903814,BRL,USD
4076,2023-08-01,0.0515665101,MXN,USD
4077,2023-08-01,0.1283104803,HKD,USD
4078,2023-08-01,0.7415738162,SGD,USD
4079,2023-08-01,0.1436123586,CNY,USD
4080,2023-08-01,0.6306034228,NZD,USD
4081,2023-08-01,0.01206965924,INR,USD
4082,2023-08-01,0.2722046558,AED,USD
4083,2023-08-01,2.658727186,BHD,USD
4084,2023-08-01,0.2665702084,SAR,USD
4085,2023-08-01,0.01365337455,RUB,USD
4086,2023-08-01,0.2272756376,PLN,USD
4087,2023-08-01,0.02887707785,THB,USD
4088,2023-08-01,0.2260646202,MYR,USD
4089,2023-08-01,0.03250916142,TWD,USD
4090,2023-08-01,0.04402050349,CZK,USD
4091,2023-08-01,0.21516174,RON,USD
4092,2023-08-01,0.0007887096535,KRW,USD
4093,2023-08-01,0.002735074715,LKR,USD
4094,2023-08-01,0.00004229882201,VND,USD
4095,2023-08-01,142.24,EUR,JPY
4096,2023-08-01,160.6342251,GBP,JPY
4097,2023-08-01,133.5712273,USD,JPY
4098,2023-08-01,1.0,JPY,JPY
4099,2023-08-01,19.12727762,DKK,JPY
4100,2023-08-01,89.69039662,AUD,JPY
4101,2023-08-01,98.26597582,CAD,JPY
4102,2023-08-01,144.5528455,CHF,JPY
4103,2023-08-01,12.74780427,SEK,JPY
4104,2023-08-01,13.48246445,NOK,JPY
4105,2023-08-01,7.816801948,ZAR,JPY
4106,2023-08-01,25.69781937,BRL,JPY
4107,2023-08-01,6.887802043,MXN,JPY
4108,2023-08-01,17.13858833,HKD,JPY
4109,2023-08-01,99.05292479,SGD,JPY
4110,2023-08-01,19.182479,CNY,JPY
4111,2023-08-01,84.23047315,NZD,JPY
4112,2023-08-01,1.612159198,INR,JPY
4113,2023-08-01,36.35870996,AED,JPY
4114,2023-08-01,355.1294535,BHD,JPY
4115,2023-08-01,35.60610991,SAR,JPY
4116,2023-08-01,1.823697996,RUB,JPY
4117,2023-08-01,30.35748586,PLN,JPY
4118,2023-08-01,3.857146731,THB,JPY
4119,2023-08-01,30.19572878,MYR,JPY
4120,2023-08-01,4.342288591,TWD,JPY
4121,2023-08-01,5.87987268,CZK,JPY
4122,2023-08-01,28.7394177,RON,JPY
4123,2023-08-01,0.1053489164,KRW,JPY
4124,2023-08-01,0.3653272865,LKR,JPY
4125,2023-08-01,0.005649905571,VND,JPY
4126,2023-08-01,7.4365,EUR,DKK
4127,2023-08-01,8.398175022,GBP,DKK
4128,2023-08-01,6.983284815,USD,DKK
4129,2023-08-01,0.05228135546,JPY,DKK
4130,2023-08-01,1.0,DKK,DKK
4131,2023-08-01,4.689135507,AUD,DKK
4132,2023-08-01,5.137478411,CAD,DKK
4133,2023-08-01,7.557418699,CHF,DKK
4134,2023-08-01,0.6664724861,SEK,DKK
4135,2023-08-01,0.7048815166,NOK,DKK
4136,2023-08-01,0.4086730011,ZAR,DKK
4137,2023-08-01,1.343516829,BRL,DKK
4138,2023-08-01,0.3601036269,MXN,DKK
4139,2023-08-01,0.8960286286,HKD,DKK
4140,2023-08-01,5.17862117,SGD,DKK
4141,2023-08-01,1.002886003,CNY,DKK
4142,2023-08-01,4.403683307,NZD,DKK
4143,2023-08-01,0.08428586811,INR,DKK
4144,2023-08-01,1.900882639,AED,DKK
4145,2023-08-01,18.56664919,BHD,DKK
4146,2023-08-01,1.861535689,SAR,DKK
4147,2023-08-01,0.0953454032,RUB,DKK
4148,2023-08-01,1.587130509,PLN,DKK
4149,2023-08-01,0.2016568593,THB,DKK
4150,2023-08-01,1.57867363,MYR,DKK
4151,2023-08-01,0.2270207333,TWD,DKK
4152,2023-08-01,0.3074077136,CZK,DKK
4153,2023-08-01,1.502535712,RON,DKK
4154,2023-08-01,0.005507784147,KRW,DKK
4155,2023-08-01,0.01909980572,LKR,DKK
4156,2023-08-01,0.0002953847215,VND,DKK
4157,2023-08-01,1.5859,EUR,AUD
4158,2023-08-01,1.790985782,GBP,AUD
4159,2023-08-01,1.489247817,USD,AUD
4160,2023-08-01,0.01114946569,JPY,AUD
4161,2023-08-01,0.2132589256,DKK,AUD
4162,2023-08-01,1.0,AUD,AUD
4163,2023-08-01,1.095613126,CAD,AUD
4164,2023-08-01,1.611686992,CHF,AUD
4165,2023-08-01,0.1421312063,SEK,AUD
4166,2023-08-01,0.1503222749,NOK,AUD
4167,2023-08-01,0.08715316513,ZAR,AUD
4168,2023-08-01,0.2865169554,BRL,AUD
4169,2023-08-01,0.07679531258,MXN,AUD
4170,2023-08-01,0.1910861026,HKD,AUD
4171,2023-08-01,1.104387187,SGD,AUD
4172,2023-08-01,0.2138743914,CNY,AUD
4173,2023-08-01,0.9391247705,NZD,AUD
4174,2023-08-01,0.01797471367,INR,AUD
4175,2023-08-01,0.4053801893,AED,AUD
4176,2023-08-01,3.959503658,BHD,AUD
4177,2023-08-01,0.3969891009,SAR,AUD
4178,2023-08-01,0.02033325824,RUB,AUD
4179,2023-08-01,0.3384697471,PLN,AUD
4180,2023-08-01,0.04300512515,THB,AUD
4181,2023-08-01,0.3366662421,MYR,AUD
4182,2023-08-01,0.04841419767,TWD,AUD
4183,2023-08-01,0.06555743872,CZK,AUD
4184,2023-08-01,0.3204291516,RON,AUD
4185,2023-08-01,0.00117458413,KRW,AUD
4186,2023-08-01,0.004073204047,LKR,AUD
4187,2023-08-01,0.00006299342833,VND,AUD
4188,2023-08-01,1.4475,EUR,CAD
4189,2023-08-01,1.634688139,GBP,CAD
4190,2023-08-01,1.359282562,USD,CAD
4191,2023-08-01,0.01017646232,JPY,CAD
4192,2023-08-01,0.1946480199,DKK,CAD
4193,2023-08-01,0.9127309414,AUD,CAD
4194,2023-08-01,1.0,CAD,CAD
4195,2023-08-01,1.471036585,CHF,CAD
4196,2023-08-01,0.1297275497,SEK,CAD
